TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T5694,C7718027,1/10/92,M,SURAT,39376.54,22/9/16,65053,60
T5695,C2831631,28/8/94,M,DELHI,83847.5,22/9/16,162546,270
T5696,C1139123,nan,M,PATIALA,32598.06,22/9/16,162641,606.9
T5697,C2219854,18/10/47,M,DELHI,270903.13,22/9/16,162548,25
T5698,C2910762,21/7/59,F,MUMBAI,74859.16,22/9/16,114837,650
T5699,C7083569,18/10/82,M,NEW DELHI,3656641.02,22/9/16,114756,150
T5700,C6634282,15/6/93,M,GOPALGANJ,829.73,22/9/16,114800,8780
T5701,C7438242,1/1/1800,M,FINANCE THIRUVANANTHAPURAM,32691.45,22/9/16,114821,163.92
T5702,C5725134,22/7/83,F,PATIALA,13822.01,22/9/16,104658,500
T5703,C6128080,7/6/95,F,SHIMLA,1657.82,22/9/16,64946,50
T5704,C6722311,25/11/85,M,AHMEDABAD,29785.21,22/9/16,104500,10
T5705,C5216121,23/4/85,M,STORES MANGALORE,1207.95,22/9/16,135639,200
T5706,C9016292,24/2/77,M,BANGALORE,786.76,22/9/16,154524,857.3
T5707,C2916668,21/7/85,M,DELHI,39108.68,22/9/16,154530,419.45
T5708,C8415760,28/2/67,M,KOCHI,278.76,22/9/16,154645,1263.86
T5709,C4176327,27/4/91,F,DOMBIVLI,13386.23,22/9/16,134650,6170
T5710,C4331032,3/10/88,F,NEW DELHI,832707.19,22/9/16,134654,3990
T5711,C2725739,9/12/70,M,MARGAO,2091.95,22/9/16,162150,4100
T5712,C1327577,15/3/77,M,JAMSHEDPUR,16353.97,22/9/16,162403,716
T5713,C5729061,3/1/92,F,BANGALORE,38022.98,10/8/16,145128,100
T5714,C7618041,1/1/1800,M,HYDERABAD,105280.42,14/8/16,152130,3611
T5715,C5437817,11/10/86,M,UJJAIN,25064.07,14/8/16,152514,219
T5716,C4018539,12/7/78,M,GURGAON,333012.74,14/8/16,152528,236
T5717,C3927381,26/2/82,M,DELHI,10502.21,14/8/16,152657,700
T5718,C5212891,22/8/85,M,GANDHIDHAM KUTCH,11377.34,14/8/16,151719,56
T5719,C6441437,3/7/87,M,GURGAON,33043.69,18/8/16,220151,220
T5720,C7531644,22/4/93,M,DELHI,10803.05,18/8/16,212522,268
T5721,C3022167,31/5/71,M,CHENNAI,47197.08,18/8/16,212531,565
T5722,C9041375,1/1/1800,M,DELHI,87089.95,18/8/16,212535,1665
T5723,C3025574,14/5/88,F,MUMBAI,56750.09,18/8/16,215226,1063.05
T5724,C7424968,1/1/1800,M,BANGALORE,124768.49,21/8/16,141121,18216.6
T5725,C5037738,16/9/83,M,GURGAON,118766.14,21/8/16,140339,413
T5726,C9016857,11/2/84,M,MUMBAI,853819.34,21/8/16,143046,60000
T5727,C4132934,19/12/85,M,NAVI MUMBAI,29131.45,21/8/16,143451,159
T5728,C3837080,2/7/91,M,NEW DELHI,9920.6,21/8/16,143501,517.52
T5729,C7911277,14/3/84,F,LUCKNOW,982.34,21/8/16,143850,2354
T5730,C5412173,24/7/43,M,THANE W,61421.32,19/8/16,192622,2850
T5731,C7940650,20/8/83,F,BANGALORE,38308.08,19/8/16,192950,10000
T5732,C2224857,10/3/90,F,GHAZIABAD,4754.29,19/8/16,192952,309
T5733,C1318878,20/6/82,M,BANGALORE,31.18,19/8/16,193007,133
T5734,C2620179,16/1/96,F,PATNA,14378.21,27/8/16,153929,1195
T5735,C4239979,17/12/86,M,INDORE,215.44,27/8/16,154112,100
T5736,C8314629,29/11/85,M,NEW DELHI,19951.09,27/8/16,150452,247
T5737,C3310266,25/3/75,M,BANGALORE,10912.36,27/8/16,150855,855
T5738,C5316624,1/1/1800,M,DENA BANK RADHANPUR ROAD MEHSANA,34077.76,26/8/16,80940,187
T5739,C6493689,14/12/91,M,DELHI,10404.94,26/8/16,81102,50
T5740,C6924828,22/1/85,M,THANE,23850.57,31/8/16,84256,300
T5741,C4119112,14/9/80,M,AGARTALA,186820.14,31/8/16,84950,100
T5742,C6121147,23/3/92,M,BHOPAL,10303.24,22/9/16,152708,60
T5743,C5790667,6/4/70,F,GURGAON,6322.03,22/9/16,151448,135
T5744,C7431728,1/1/1800,M,MUMBAI,114015.27,22/9/16,151813,1000
T5745,C4715927,6/4/83,M,.,11357.95,22/9/16,144942,469
T5746,C2013734,26/1/89,M,MEERUT,83.3,22/9/16,154429,100
T5747,C5927453,22/2/76,M,NEW DELHI,5925.28,22/9/16,152338,600
T5748,C8742069,24/8/92,F,MAHENDRAGARH,73813.09,22/9/16,82846,115
T5749,C8921870,13/6/92,M,SUNDARPUR,7687.26,22/9/16,81120,50
T5750,C1192216,5/12/88,F,MUMBAI,17798.44,22/9/16,153642,1506
T5751,C5427568,10/3/82,F,AHMEDABAD,10103.07,22/9/16,150958,340
T5752,C6337731,9/9/90,M,COOCHBEHAR,2801.47,22/9/16,151006,96
T5753,C3117979,11/10/70,F,BANGALORE,120998.36,22/9/16,95459,4500
T5754,C7995421,8/1/87,F,BANGALORE,587.83,22/9/16,83836,500
T5755,C2415162,27/10/88,M,ERNAKULAM,2512.98,22/9/16,45453,500
T5756,C4617230,8/5/91,F,MUMBAI,28527.34,22/9/16,75908,64.84
T5757,C7142029,1/6/86,M,PUNE,5882.71,22/9/16,83229,12
T5758,C7741272,26/5/80,M,GURGAON,81642.61,22/9/16,84536,2032.88
T5759,C2342455,5/4/93,M,PANIPAT,11.48,22/9/16,81459,197
T5760,C1823733,8/3/93,M,GURGAON,90452.22,22/9/16,110327,990
T5761,C8189190,20/2/85,M,TIRUNELVELI,9916.05,22/9/16,153633,500
T5762,C1951079,28/9/85,M,FARIDABAD,42866.24,22/9/16,153355,297
T5763,C5335312,9/2/94,M,THANE,45.18,22/9/16,153719,100
T5764,C3844470,15/9/93,M,FARIDABAD,240.9,22/9/16,153803,581
T5765,C2132853,30/11/92,M,RANGA REDDY,6354.44,22/9/16,163050,298
T5766,C5235835,28/5/66,M,BHOPAL,22308.35,22/9/16,151700,340
T5767,C3012253,1/1/1800,M,BANGALORE,137736.92,23/9/16,193828,20
T5768,C4932419,1/12/86,F,BHOPAL,104387.65,23/9/16,195427,339
T5769,C2741551,10/3/88,M,BANGALORE,72883.77,23/9/16,195901,3700.24
T5770,C5026739,13/7/79,F,DIST THANE,51135.62,23/9/16,200010,1065
T5771,C5311584,24/5/92,F,VADODARA,6513.61,23/9/16,194305,466
T5772,C3515533,26/1/79,M,KOLKATA,7889.63,23/9/16,114317,900
T5773,C1630051,1/1/1800,M,BANGALORE,1321683.78,23/9/16,122448,19360
T5774,C2223939,10/7/93,M,PALLADAM,1509.87,23/9/16,25707,137
T5775,C6521387,15/2/93,M,SAHARANPUR,6180.27,23/9/16,122941,400
T5776,C4340340,17/2/90,M,BANGALORE,727.94,23/9/16,125445,500
T5777,C7953424,6/11/88,M,MUMBAI,5265.93,23/9/16,200129,100
T5778,C5234156,13/9/88,M,NOIDA,13490.93,23/9/16,194439,188
T5779,C4418169,14/1/91,M,NEW DELHI,9820.95,23/9/16,194640,42
T5780,C5117986,25/4/87,F,BANGALORE,20802.69,23/9/16,194842,170
T5781,C8316818,22/6/94,F,MUMBAI,60419.15,22/9/16,100407,220
T5782,C4465886,19/8/88,M,GURGAON,13389.31,22/9/16,100404,113
T5783,C7033119,20/8/72,M,NEW DELHI,5555.48,22/9/16,95949,11
T5784,C3842542,9/6/72,M,BANGALORE,19798.22,22/9/16,94625,1000
T5785,C6034581,12/6/84,M,BARIPADA,42901.13,22/9/16,93943,194.78
T5786,C4231676,18/12/96,F,NR AMITABH BUNGLOW MUMBAI,11332.52,22/9/16,151833,300
T5787,C6840769,15/9/92,F,VISAKHAPATNAM,13571.47,22/9/16,151541,549
T5788,C3230713,29/10/87,M,EAST DELHI,232743.39,22/9/16,151957,25000
T5789,C4721689,27/7/87,M,PUNE,15232.91,22/9/16,170709,600
T5790,C2537713,1/1/1800,M,MOHALI,12955.57,22/9/16,144346,680
T5791,C5720465,27/7/82,M,BANGALORE,2438.31,22/9/16,95533,300
T5792,C8660579,23/8/49,M,KOLKATA,805595.45,22/9/16,100416,120
T5793,C2928426,23/8/78,F,GHAZIABAD,114.35,22/9/16,93837,500
T5794,C7620343,1/1/1800,M,CUTTACK,9974.73,22/9/16,93838,166
T5795,C6028846,5/5/91,M,VISAKHAPATNAM,363980.17,22/9/16,94013,20
T5796,C4523177,14/12/81,M,MUZAFFARNAGAR,69990.42,22/9/16,94020,500
T5797,C3665628,16/11/93,F,KANCHEEPURAM,3.69,22/9/16,93956,10
T5798,C5815488,9/10/91,M,VALSAD,3257.74,22/9/16,94556,30
T5799,C8539044,1/1/1800,M,DELHI,17000.44,22/9/16,150927,863
T5800,C5833715,14/7/89,F,BANGALORE,22536.03,22/9/16,150928,320
T5801,C4125818,1/1/1800,M,GHAZIABAD,35108.24,22/9/16,153936,2049.58
T5802,C5667773,1/1/1800,M,JOUNK)DISTT PAURI GARHWAL RISHIKESH,2287.17,22/9/16,155437,60
T5803,C4460142,19/1/87,F,JAMMU,21993.2,22/9/16,155346,495
T5804,C1613137,17/4/85,M,HYDERABAD,33290.01,22/9/16,154001,200
T5805,C7222788,3/12/97,M,BOISAR,8553.1,22/9/16,94026,195
T5806,C7942728,1/3/89,M,HAJI ALI WORLI MUMBAI,6686.12,22/9/16,114609,30
T5807,C1213434,22/10/75,M,MANGALORE,9561.07,22/9/16,94406,17
T5808,C5018338,1/1/1800,M,GURGAON,3045.55,22/9/16,102741,250
T5809,C5021622,1/1/1800,M,RD ANDHERI WEST MUMBAI,50101.1,22/9/16,155826,1198.73
T5810,C7195858,1/1/1800,M,NAVI MUMBAI,1622.37,22/9/16,155653,111
T5811,C7020390,29/4/88,F,MUMBAI,168649.55,22/9/16,154903,204
T5812,C5027772,1/1/1800,M,SURAT,109000.17,22/9/16,61812,60
T5813,C8819014,25/11/87,M,DOMBIVLI EAST THANE,99492.66,22/9/16,155858,5
T5814,C2614547,18/1/86,M,JALGAON,102556.34,22/9/16,152119,398.95
T5815,C8328278,27/2/98,F,CHANDIGARH,3298.39,22/9/16,114535,250
T5816,C1719456,1/1/1800,M,CHENNAI,83913.36,22/9/16,94114,302.52
T5817,C6333623,14/5/78,M,NAWASHAHR,935922.05,22/9/16,95446,909
T5818,C8439642,20/1/77,M,PETROL PUMP KOLKATA,12.68,22/9/16,94714,300
T5819,C2341864,5/12/87,M,BANGALORE,478.4,22/9/16,105756,103
T5820,C8430482,26/9/88,M,AHMEDABAD,7135.66,22/9/16,105112,300
T5821,C7636365,13/5/88,M,BANSWARA,14186.68,22/9/16,10046,750
T5822,C1940982,14/7/89,F,SHIMLA,8194.95,22/9/16,102146,100
T5823,C7622836,1/7/93,F,KOLKATA,33350,22/9/16,154329,10
T5824,C4544461,23/9/87,M,DELHI,1338164.79,22/9/16,154933,1200
T5825,C1612242,1/1/1800,M,BANGALORE,137736.92,22/9/16,151250,40000
T5826,C2239290,15/4/94,M,KAITHAL,3.53,22/9/16,154813,5990
T5827,C4791673,27/4/94,M,MUMBAI,13342.06,22/9/16,102245,202
T5828,C3639187,20/2/46,M,NEW DELHI,10480.27,22/9/16,102747,200
T5829,C8829833,20/2/90,M,MUMBAI,5591.99,22/9/16,153714,10
T5830,C6748837,13/7/84,M,NEW DELHI,44572.4,22/9/16,162029,2819
T5831,C6720064,1/1/1800,M,MORADABAD,203708.83,22/9/16,102040,500
T5832,C6822053,17/8/94,M,GUWAHATI,863.43,22/9/16,102058,20
T5833,C7818349,29/9/90,F,BANGALORE,7869.04,10/8/16,172613,99
T5834,C8989852,1/9/75,F,NEW DELHI,325704.52,10/8/16,174359,11641
T5835,C5628024,29/6/89,M,NEW DELHI,79854.92,14/8/16,183421,1470
T5836,C7426240,3/1/93,F,MUMBAI,21684.93,14/8/16,183423,404
T5837,C3440654,2/10/91,M,MUMBAI,2215.6,14/8/16,182857,720
T5838,C5019638,1/1/1800,F,NEW DELHI,60213.45,14/8/16,182228,159
T5839,C7813584,11/10/84,F,MUMBAI,740696.9,14/8/16,182555,1523.41
T5840,C8339248,25/5/86,F,BANGALORE,4168.94,17/8/16,35137,50
T5841,C8783947,8/12/86,F,GURGAON,20484.71,17/8/16,92309,100
T5842,C7115586,6/8/73,M,LUDHIANA,3471.86,21/8/16,175643,795
T5843,C7425338,19/10/77,F,NEW DELHI,44534.12,21/8/16,175818,5144.65
T5844,C8630336,27/10/86,F,BANGALORE,668344.28,21/8/16,175945,1047.44
T5845,C4919011,6/12/92,M,GURGAON,30949.58,21/8/16,175736,249
T5846,C1830119,22/12/90,M,JAIPUR,25252.71,21/8/16,172640,1312
T5847,C3628379,17/9/81,M,GURGAON,451811.35,21/8/16,170521,2402
T5848,C6062659,18/1/89,M,CHENNAI,127.54,19/8/16,191255,186
T5849,C7911556,14/4/82,F,SAHIBABAD,15907.89,19/8/16,185202,900
T5850,C5539255,24/8/87,F,MUMBAI,34907.93,19/8/16,185210,1900
T5851,C4112650,5/9/88,M,DEHRADUN,10203.21,19/8/16,190456,1150
T5852,C2112880,2/7/84,F,BAREILLY,863.8,19/8/16,191435,582.98
T5853,C4139626,1/1/1800,M,THANE,402002.87,19/8/16,191435,11514
T5854,C5726818,2/9/92,F,DELHI,3351.84,22/8/16,175709,514
T5855,C2141068,21/11/90,M,PUNE,4064.88,22/8/16,190904,145.61
T5856,C2432554,16/9/75,M,AGRA,50917,27/8/16,173323,100.87
T5857,C4717733,13/5/71,M,NOIDA,79541.45,27/8/16,173827,555
T5858,C1142142,20/2/65,F,LUDHIANA,0,27/8/16,172029,6880
T5859,C7010169,5/3/36,M,MOHALI,23466.72,27/8/16,181812,11045
T5860,C7432152,1/7/93,M,NOIDA,5799.24,28/8/16,181448,30
T5861,C4815660,28/8/79,F,GURGAON,86337.71,28/8/16,181236,271
T5862,C1591680,4/3/85,F,GURGAON,240959.75,28/8/16,181440,665.08
T5863,C4438873,17/1/87,M,BANGALORE,222215.08,28/8/16,181446,639.52
T5864,C7597577,28/1/91,F,NAINITAL,138784.88,22/9/16,144944,500
T5865,C2835531,21/8/79,F,CHITTO0R,26224.4,22/9/16,135849,633
T5866,C2228112,21/9/77,M,BANGALORE,26.22,22/9/16,140639,350
T5867,C6576881,25/11/62,F,ALLAHABAD,822756.26,22/9/16,83811,2646
T5868,C7842787,16/10/89,F,MUMBAI,627.41,22/9/16,83814,198
T5869,C8818717,27/2/94,M,DELHI,102761.49,22/9/16,70828,95
T5870,C7089937,14/3/91,F,JALANDHAR,524949.96,22/9/16,64954,1000
T5871,C2612064,2/8/89,M,LUCKNOW,2930.46,22/9/16,81333,340
T5872,C6230669,28/10/71,F,DELHI,31128912.59,22/9/16,82055,3000
T5873,C3728784,10/5/92,M,ALIGARH,25160.36,22/9/16,63615,90
T5874,C4134381,21/10/90,M,THANE,3213.36,22/9/16,61844,44
T5875,C6028440,29/9/90,M,BANGALORE,20.02,22/9/16,145959,470
T5876,C7963568,5/2/67,M,GHAZIABAD,5746.46,22/9/16,135032,144.6
T5877,C7818131,12/12/91,M,KANNUR,18.85,22/9/16,42244,50
T5878,C5230639,5/3/86,F,VISAKHAPATNAM,13015.96,22/9/16,63101,500
T5879,C6515552,31/8/91,F,ALWAR,30939.06,22/9/16,65557,123
T5880,C9014060,7/1/89,M,MUMBAI,9154.5,22/9/16,64611,2059
T5881,C6722086,19/6/96,M,KATEMANIVALI KALYAN THANE,3854.91,22/9/16,81820,30
T5882,C5674340,1/1/1800,F,NASIK,688541.77,22/9/16,61439,5430
T5883,C1120114,8/7/88,M,GIRGAON MUMBAI,23884.77,22/9/16,95324,345
T5884,C2666354,1/8/92,M,NOIDA,2.92,22/9/16,75937,100
T5885,C7741721,13/9/92,M,NEW DELHI,7860.73,22/9/16,80933,1622
T5886,C5448812,15/3/84,M,GURGAON,379290.32,22/9/16,152500,207
T5887,C4025528,29/1/91,M,DELHI,208.6,22/9/16,152552,1500
T5888,C7310567,21/12/73,F,DELHI,116188.74,22/9/16,152556,2375
T5889,C3832740,9/11/95,M,DELHI,80053.88,22/9/16,152600,338
T5890,C6598977,30/5/91,M,GURGAON,17472.65,22/9/16,152601,100
T5891,C7854886,10/1/85,M,MUMBAI,6036.1,22/9/16,152411,45
T5892,C6519442,1/1/1800,M,MUMBAI,293818.71,22/9/16,152755,1800
T5893,C5116262,24/2/77,M,BANGALORE,786.76,22/9/16,152802,599
T5894,C2821570,18/12/70,M,PALAKKAD,192031.6,22/9/16,152806,2900
T5895,C7441687,4/5/91,M,CHENNAI,16777.66,22/9/16,152842,200
T5896,C6087472,1/10/88,M,GAUTAM BUDDHA NAGAR,7099.81,22/9/16,135045,50
T5897,C7431275,6/2/93,F,AGRA,5650.87,22/9/16,134756,911.15
T5898,C7118187,12/12/91,M,KANNUR,18.85,22/9/16,42613,50
T5899,C6710154,31/7/83,M,RESTAURANT JAIPUR,53871.58,22/9/16,162603,23189
T5900,C6730944,2/7/95,M,MEERUT,5564.87,22/9/16,162515,340
T5901,C6518014,20/7/78,M,BANGALORE,50865.89,23/9/16,200119,700
T5902,C4241119,26/12/84,M,PUNE,4058.43,23/9/16,200120,1000
T5903,C7411041,23/6/52,M,MUMBAI,42976.06,23/9/16,200207,25000
T5904,C3437043,14/4/74,M,MUMBAI,607966.06,23/9/16,201232,418
T5905,C4442085,30/5/94,M,NEW DELHI,23752.89,23/9/16,201439,200
T5906,C1026036,20/4/67,M,NEW DELHI,934261.42,23/9/16,201654,25
T5907,C3118834,22/7/82,M,LUDHIANA,12024.26,23/9/16,104656,6856.91
T5908,C6237468,24/3/80,M,HYDERABAD,62383.06,23/9/16,201712,1200
T5909,C1219462,9/11/84,M,PUNE,23509.82,23/9/16,202146,300
T5910,C1817865,10/2/93,F,HYDERABAD,6579.12,23/9/16,202144,90
T5911,C7733615,29/4/81,F,GREATER NOIDA,70048.1,23/9/16,201545,299
T5912,C3433365,17/1/92,F,GURGAON,2313.13,23/9/16,201640,1089.46
T5913,C4942657,4/6/86,F,BANGALORE,1968.97,23/9/16,200917,85
T5914,C8087745,12/10/69,M,GURGAON,2959.33,23/9/16,200919,396
T5915,C7235216,19/4/61,M,NEW DELHI,49893.57,23/9/16,132158,2715
T5916,C1848626,13/8/82,M,CHENNAI,4822.21,23/9/16,132506,418
T5917,C3822851,24/9/82,F,MARKET SECUNDRABAD,96628.29,23/9/16,133239,615
T5918,C7571252,22/8/74,F,DELHI,95967.12,23/9/16,133245,10
T5919,C6417517,3/1/91,M,DELHI,14630.69,23/9/16,133420,100
T5920,C4088829,25/10/79,M,MUMBAI,9995.52,23/9/16,133501,316
T5921,C7424249,4/3/01,M,BANGALORE,4550.32,23/9/16,133547,1197.4
T5922,C3211875,13/2/89,M,AMRITSAR,2502.33,23/9/16,131056,787
T5923,C1431558,6/2/78,M,MUMBAI,20930.47,23/9/16,130811,50
T5924,C2362151,18/2/92,M,MUMBAI,57764.39,23/9/16,132120,1374.69
T5925,C1111546,3/4/78,F,HYDERABAD,1644.42,23/9/16,202106,374.16
T5926,C7716768,20/8/83,M,GURGAON,9667.6,23/9/16,202108,147
T5927,C4522974,1/1/1800,M,MOHALI,14598.61,23/9/16,202323,500
T5928,C2532753,15/2/89,M,GURGAON,21015.99,23/9/16,202502,280
T5929,C7727370,20/9/86,M,JHUNJHUNU,1100326.92,23/9/16,202503,37570
T5930,C2222288,24/9/71,M,NOIDA,98631.17,23/9/16,200425,1831
T5931,C7017436,5/9/87,M,MEERUT,109416.02,23/9/16,200423,563
T5932,C8417152,7/7/92,M,PAURI GARHWAL,9091.59,23/9/16,200429,466.65
T5933,C2286861,18/5/84,F,MUKTSAR,604.18,22/9/16,93629,150
T5934,C8310311,26/8/95,F,NEW DELHI,13278.31,22/9/16,94301,99
T5935,C6074826,17/12/88,M,VIDISHA,907672.37,22/9/16,90349,149
T5936,C8057186,20/4/94,M,BELLARY,1721.63,22/9/16,150604,30
T5937,C8241028,2/12/89,M,THANE,3904.87,22/9/16,152759,40
T5938,C2615544,4/6/87,M,HYDERABAD,570887.02,22/9/16,151628,401
T5939,C5040949,18/7/89,M,BANGALORE,54065.92,22/9/16,151954,198
T5940,C1128885,1/7/68,M,DELHI,794160.91,22/9/16,93917,23806
T5941,C6177247,25/10/90,M,CHENNAI,5496.15,22/9/16,94657,500
T5942,C6516740,1/1/1800,F,CHENNAI,8897.8,22/9/16,94206,521
T5943,C5841642,23/4/76,M,BANGALORE,20261.06,22/9/16,94448,1857.04
T5944,C1969028,3/7/86,M,MUMBAI,125290.59,22/9/16,144419,111
T5945,C7512554,1/1/1800,F,GANDHIDHAM,232816.31,22/9/16,152707,1000
T5946,C1111434,18/6/94,M,JAIPUR,4032.41,22/9/16,152817,50
T5947,C8211340,1/1/1800,M,AHMEDABAD,11791.25,22/9/16,144907,1000
T5948,C5635656,18/3/76,M,BANGALORE,26671.27,22/9/16,144746,1212
T5949,C8616037,22/8/90,M,BANGALORE SOUTH BANGALORE,1967.52,22/9/16,145020,250
T5950,C3319050,7/12/66,M,DHARAMSHALA,34841.8,22/9/16,151824,804
T5951,C1119365,1/3/79,M,NOIDA,29958.45,22/9/16,94028,200
T5952,C8491488,5/8/87,M,WARANGAL,8791.37,22/9/16,91254,200
T5953,C3228167,5/7/92,M,CHURU,12022.22,22/9/16,91014,373
T5954,C1953386,26/10/73,M,BANGALORE,71282.77,22/9/16,91301,1000
T5955,C8032072,6/4/73,M,BANGALORE,34094.54,22/9/16,90749,200
T5956,C1015833,3/7/76,M,KASHIPUR,332.59,22/9/16,91646,2205.86
T5957,C8114736,15/7/95,M,ERNAKULAM,57478.65,22/9/16,92336,522
T5958,C1557516,20/4/88,F,THANE,33175.52,22/9/16,91859,1100
T5959,C4523424,22/1/62,M,BANGALORE,1283288.02,22/9/16,145953,3430
T5960,C4236844,29/12/85,M,FARIDABAD,624.28,22/9/16,150156,4250
T5961,C7326757,6/5/90,F,CHENNAI,31159.58,22/9/16,143912,2050
T5962,C4824413,1/1/1800,M,BANGALORE,14424.91,22/9/16,155359,2671.44
T5963,C2036018,1/1/1800,M,NEW DELHI,64771.18,22/9/16,151854,1429
T5964,C3620865,19/4/66,M,BANGALORE,11299.77,22/9/16,144720,100.86
T5965,C3540553,16/8/92,M,MUMBAI,9784.51,22/9/16,92149,29
T5966,C7139645,1/1/1800,F,GURGAON,48693.77,22/9/16,92443,2000
T5967,C5455114,4/7/92,F,NORTH 24 PARGANAS,52.38,22/9/16,94515,20
T5968,C1138047,22/12/91,M,TIRUVALLUR,9329.74,22/9/16,92252,200
T5969,C5013460,13/8/75,M,UDAIPUR,3926.43,22/9/16,92834,100
T5970,C5914384,13/5/82,M,SOLAN,9068.48,22/9/16,92520,300
T5971,C8242673,31/5/81,M,THANE,203296.07,22/9/16,82052,320
T5972,C4234471,30/8/86,F,BANGALORE,23563.74,22/9/16,155533,450
T5973,C8329062,30/11/87,M,LUCKNOW,15726.62,22/9/16,155026,6010
T5974,C6311023,22/10/90,M,KARNAL,12707.75,22/9/16,152344,5090
T5975,C8541554,3/4/95,M,THANE,7673.22,22/9/16,145612,733
T5976,C1740437,1/1/1800,M,AHMEDABAD,25.72,22/9/16,150751,1100
T5977,C7238364,30/10/94,M,DELHI,20364.04,22/9/16,150115,178
T5978,C8242188,26/7/88,F,MUMBAI,39278.23,22/9/16,150117,466
T5979,C4614083,2/8/88,F,VADODARA,8457.23,22/9/16,144005,692
T5980,C6023111,6/1/91,M,DELHI,7.71,22/9/16,102150,50
T5981,C4528184,8/4/91,M,MUMBAI,6382.25,22/9/16,92205,50
T5982,C2117281,6/9/90,M,MEERUT,16135.54,22/9/16,92437,255
T5983,C4210252,1/1/1800,M,VIDHYABHAVAN SURAT,40.39,22/9/16,91207,201
T5984,C2740458,21/12/91,M,UDAIPUR,20442.98,22/9/16,104300,3434
T5985,C6617341,5/4/90,M,HYDERABAD,7797.54,22/9/16,101700,1346
T5986,C5517726,27/3/92,M,PANIPAT,16081.09,22/9/16,91746,400
T5987,C5139677,14/5/91,M,BANGALORE,738.62,22/9/16,154521,50
T5988,C2227635,1/1/1800,M,UDAIPUR,53060.31,22/9/16,154808,1200
T5989,C2840880,27/5/90,M,NEW DELHI,10.33,22/9/16,144855,45
T5990,C1010245,6/11/87,M,CHENNAI,4668.96,22/9/16,152811,300
T5991,C4531045,20/5/89,M,RANGA REDDY,29614.88,22/9/16,150428,30000
T5992,C8511869,1/11/89,M,BARMER,39670.94,22/9/16,150426,43
T5993,C6411440,2/3/69,F,FARIDABAD,21817.99,22/9/16,151029,100
T5994,C4336673,29/9/93,F,AHMEDNAGAR,7467.7,22/9/16,151317,100
T5995,C9020965,1/1/1800,M,CHENNAI,1839.64,22/9/16,151602,21100
T5996,C4522727,17/7/90,M,HYDERABAD RANGAREDDI,34159.79,22/9/16,151604,240
T5997,C1314167,18/8/90,M,ROHTAK,41656.84,22/9/16,54319,50
T5998,C7414180,3/3/93,M,KANCHEEPURAM,61663.57,22/9/16,91355,28
T5999,C2030137,31/7/88,F,HYDERABAD,115225.47,10/8/16,181045,389.2
T6000,C8614227,20/1/90,F,CHANDIGARH,69194.53,10/8/16,181248,499
T6001,C6835240,14/4/91,M,CHEEKA,10775.02,25/9/16,205615,728
T6002,C3643612,3/1/83,M,MUMBAI,180.64,25/9/16,212034,1009
T6003,C2128239,9/9/87,F,BURDWAN,111428.91,25/9/16,212102,250
T6004,C1430291,25/9/90,M,GURGAON,19893.79,25/9/16,212104,500
T6005,C4020026,1/10/86,F,MUMBAI,19460.13,25/9/16,212213,2925
T6006,C3728331,30/11/84,F,MUMBAI,22832.87,25/9/16,212312,2095
T6007,C4432245,15/12/84,M,FARIDABAD,105.85,25/9/16,205414,510
T6008,C1422684,2/6/86,M,GURGAON,10029.82,25/9/16,113949,50
T6009,C1423432,21/6/94,M,BANGALORE,27832.09,25/9/16,210950,120
T6010,C3810480,6/8/74,M,BANGALORE,446713.58,25/9/16,211145,499
T6011,C4676466,21/7/90,M,MUMBAI,19632.13,25/9/16,211307,5097
T6012,C6322088,25/11/92,M,THRISSUR,11767.95,25/9/16,210941,780
T6013,C3821460,1/9/90,F,JALANDHAR,12206.05,25/9/16,191920,329
T6014,C4140380,1/12/87,M,GURGAON,656984.66,25/9/16,192112,200
T6015,C6112120,1/1/1800,M,AHMEDABAD,184659.54,25/9/16,191916,500
T6016,C4441876,10/6/82,F,MUMBAI,1147336.53,25/9/16,191045,317
T6017,C5927948,11/12/76,M,THANE,89365.55,25/9/16,191045,610
T6018,C7829363,1/2/86,F,CHANDRAPUR DIST,135.05,25/9/16,191441,100
T6019,C1078037,29/5/68,M,HYDERABAD,14436.24,25/9/16,191448,100
T6020,C5577456,27/6/64,F,DEHRADUN,5874.91,25/9/16,202846,801
T6021,C5536959,22/10/82,M,GURGAON,1147167.19,25/9/16,211928,791.91
"T6022,C7531487,19/3/95,F,""DIMAPUR, NAGALAND"",273989.77,25/9/16,212119,20"
T6023,C7252450,8/11/92,M,BANGALORE,51133.5,25/9/16,212316,540
T6024,C2841127,1/1/1800,M,KARNAL,35047.28,25/9/16,210231,4357
T6025,C3512169,19/3/90,M,NEW DELHI,5126.25,25/9/16,211006,1000
T6026,C1611691,19/10/80,M,NEW DELHI,50643.19,25/9/16,211007,295
T6027,C2512047,26/5/98,M,NEW DELHI,37596.39,25/9/16,211201,300
T6028,C1131429,21/12/89,M,BOKARO,6753.11,25/9/16,211330,501
T6029,C6923539,20/10/90,M,GURGAON,2343.88,25/9/16,211532,110
T6030,C5937315,6/12/86,M,FARIDABAD,3340.7,25/9/16,211538,29
T6031,C7581337,3/12/85,M,AGARTALA,140647.71,25/9/16,210750,8800
